id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat
4699,1.093263,tcp,ftp-data,FIN,8,8,364,1072,13.720394,62,252,2334.296387,6863.855957,1,2,156.180424,143.048578,10792.63699,304.514281,255,364383439,1251321520,255,0.1277,0.055747,0.071953,46,134,0,0,1,1,2,1,1,3,0,0,0,2,1,0,Exploits
4700,0.357634,tcp,http,FIN,12,22,882,21900,92.273104,62,252,18096.71289,467628.9063,2,9,32.512183,15.788905,1679.14507,1588.744989,255,2064871578,1532578817,255,0.107649,0.025464,0.082185,74,995,1,10240,1,1,1,1,1,2,0,0,1,1,1,0,Exploits
4701,0.292741,tcp,http,FIN,10,8,810,1146,58.071811,62,252,19922.04688,27409.89453,2,2,32.526778,34.48357,1566.725828,48.761535,255,4243767473,266963528,255,0.074441,0.032236,0.042205,81,143,1,156,2,1,1,1,1,1,0,0,1,1,1,0,Exploits
4702,0.311855,tcp,http,FIN,10,6,870,268,48.099279,254,252,20086.25781,5746.260254,2,1,29.153444,56.466801,1566.364852,77.463078,255,2237535968,2893035566,255,0.043732,0.029512,0.01422,87,45,1,0,2,1,1,1,1,1,0,0,1,1,2,0,Exploits
4703,0.286255,tcp,http,FIN,10,8,1926,2882,59.387609,254,252,48460.28906,70482.60938,2,2,31.806111,35.02043,1590.149907,48.189949,255,1003597806,2064061992,255,0.097956,0.040685,0.057271,193,360,1,992,1,1,1,1,1,1,0,0,1,1,2,0,Exploits
4704,1.503742,tcp,http,FIN,32,30,7082,9872,40.56547,254,252,36500.94141,50769.34766,13,13,48.507805,51.471484,2497.758459,65.798508,255,861288872,3728197522,255,0.052729,0.006775,0.045954,221,329,1,98,1,1,1,1,1,1,0,0,1,1,1,0,DoS
4705,0.471318,tcp,http,FIN,16,44,1036,50377,125.180874,62,252,16498.41406,835665.0625,2,20,31.421202,10.504419,1918.131638,1266.548887,255,954451261,1168217999,255,0.056851,0.010449,0.046402,65,1145,1,24064,1,1,1,1,1,1,0,0,1,1,1,0,DoS
4706,0.760104,tcp,ftp,FIN,14,14,698,898,35.521455,62,252,6830.644043,8777.746094,4,5,58.46954,54.818152,3148.817013,86.82707,255,4277450531,1950197000,255,0.092762,0.04676,0.046002,50,64,0,0,1,1,2,1,1,2,0,0,0,2,1,0,DoS
4707,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,25,25,25,27,0,0,0,25,27,0,Generic
4708,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,35,2,25,25,25,35,0,0,0,25,35,0,Generic
4709,0.000014,udp,dns,INT,2,0,114,0,71428.57045,254,0,32571428,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
4710,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,43,43,25,43,0,0,0,44,43,0,Generic
4711,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,35,2,25,25,25,35,0,0,0,25,35,0,Generic
4712,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0,Generic
4713,0.000014,udp,dns,INT,2,0,114,0,71428.57045,254,0,32571428,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
4714,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,43,43,25,43,0,0,0,44,43,0,Generic
4715,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,35,2,25,25,25,35,0,0,0,25,35,0,Generic
4716,0.000001,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,26,25,0,Generic
4717,0.000014,udp,dns,INT,2,0,114,0,71428.57045,254,0,32571428,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
4718,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0,Generic
4719,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,20,2,17,17,17,20,0,0,0,17,20,0,Generic
4720,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,43,43,18,43,0,0,0,44,43,0,Generic
4721,0.000001,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,26,25,0,Generic
4722,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,20,2,17,17,17,20,0,0,0,17,20,0,Generic
4723,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,43,43,18,43,0,0,0,44,43,0,Generic
4724,0.000014,udp,dns,INT,2,0,114,0,71428.57045,254,0,32571428,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
4725,0.000001,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,26,25,0,Generic
4726,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,20,2,17,17,17,20,0,0,0,17,20,0,Generic
4727,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,28,2,18,18,18,28,0,0,0,18,28,0,Generic
4728,0.000001,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,26,25,0,Generic
4729,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,26,2,8,8,8,26,0,0,0,8,26,0,Generic
4730,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,28,2,18,18,18,28,0,0,0,18,28,0,Generic
4731,0.000001,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,26,25,0,Generic
4732,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,28,2,18,18,18,28,0,0,0,18,28,0,Generic
4733,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,28,2,18,18,18,28,0,0,0,18,28,0,Generic
4734,0.000001,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,26,25,0,Generic
4735,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0,Generic
4736,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,21,2,18,18,18,21,0,0,0,18,21,0,Generic
4737,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
4738,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,43,43,18,43,0,0,0,44,43,0,Generic
4739,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,28,2,11,10,10,28,0,0,0,10,28,0,Generic
4740,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
4741,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,16,16,16,34,0,0,0,16,34,0,Generic
4742,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
4743,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,39,2,14,14,14,39,0,0,0,14,39,0,Generic
4744,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,39,2,25,25,25,39,0,0,0,25,39,0,Generic
4745,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,21,2,18,18,18,21,0,0,0,19,21,0,Generic
4746,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
4747,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0,Generic
4748,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,43,43,25,43,0,0,0,44,43,0,Generic
4749,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,39,2,25,25,25,39,0,0,0,25,39,0,Generic
4750,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,27,25,0,Generic
4751,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0,Generic
4752,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,39,2,25,25,25,39,0,0,0,25,39,0,Generic
4753,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,43,43,25,43,0,0,0,44,43,0,Generic
4754,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,27,25,0,Generic
4755,0.000002,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,18,18,18,32,0,0,0,18,32,0,Generic
4756,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,43,43,25,43,0,0,0,44,43,0,Generic
4757,0.000002,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,18,18,18,32,0,0,0,18,32,0,Generic
4758,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
4759,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,19,2,19,19,13,19,0,0,0,19,19,0,Generic
4760,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,27,25,0,Generic
4761,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,36,2,36,36,16,36,0,0,0,36,36,0,Generic
4762,0.000002,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,18,18,18,32,0,0,0,18,32,0,Generic
4763,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,19,2,19,19,13,19,0,0,0,19,19,0,Generic
4764,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,11,2,6,6,4,11,0,0,0,6,11,0,Generic
4765,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,27,25,0,Generic
4766,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
4767,0.000002,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,18,18,18,32,0,0,0,18,32,0,Generic
4768,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,20,2,20,20,11,20,0,0,0,20,20,0,Generic
4769,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,4,4,4,29,0,0,0,4,29,0,Generic
4770,0.000002,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,18,18,18,32,0,0,0,18,32,0,Generic
4771,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,35,2,10,10,10,35,0,0,0,10,35,0,Generic
4772,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,20,2,20,20,11,20,0,0,0,20,20,0,Generic
4773,0.000033,udp,dns,INT,2,0,114,0,30303.03007,254,0,13818182,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,25,25,25,29,0,0,0,26,29,0,Generic
4774,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,49,2,25,25,9,49,0,0,0,25,49,0,Generic
4775,0.000002,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,18,18,18,32,0,0,0,18,32,0,Generic
4776,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,35,2,10,10,10,35,0,0,0,10,35,0,Generic
4777,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,20,2,20,20,11,20,0,0,0,20,20,0,Generic
4778,0.000033,udp,dns,INT,2,0,114,0,30303.03007,254,0,13818182,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,25,25,25,29,0,0,0,26,29,0,Generic
4779,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,11,2,11,11,11,11,0,0,0,11,11,0,Generic
4780,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,49,2,25,25,9,49,0,0,0,25,49,0,Generic
4781,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,20,2,20,20,11,20,0,0,0,20,20,0,Generic
4782,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,35,2,10,10,10,35,0,0,0,10,35,0,Generic
4783,0.000033,udp,dns,INT,2,0,114,0,30303.03007,254,0,13818182,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,25,25,25,29,0,0,0,26,29,0,Generic
4784,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,36,2,36,36,20,36,0,0,0,36,36,0,Generic
4785,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,14,14,14,32,0,0,0,14,32,0,Generic
4786,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
4787,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,47,2,23,23,14,47,0,0,0,23,47,0,Generic
4788,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,21,2,18,18,18,21,0,0,0,19,21,0,Generic
4789,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,14,14,14,32,0,0,0,14,32,0,Generic
4790,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,18,18,18,29,0,0,0,18,29,0,Generic
4791,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,22,2,22,22,22,22,0,0,0,22,22,0,Generic
4792,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,47,2,23,23,14,47,0,0,0,23,47,0,Generic
4793,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,14,14,14,32,0,0,0,14,32,0,Generic
4794,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,18,18,18,29,0,0,0,18,29,0,Generic
4795,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,22,2,22,22,22,22,0,0,0,22,22,0,Generic
4796,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,47,2,23,23,14,47,0,0,0,23,47,0,Generic
4797,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,16,16,16,31,0,0,0,16,31,0,Generic
4798,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,25,25,25,27,0,0,0,26,27,0,Generic
4799,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,20,2,20,20,9,20,0,0,0,20,20,0,Generic
4800,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0,Generic
4801,0.000008,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,25,25,25,27,0,0,0,26,27,0,Generic
4802,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0,Generic
4803,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,21,2,18,18,18,21,0,0,0,18,21,0,Generic
4804,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,37,2,37,37,21,37,0,0,0,37,37,0,Generic
4805,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0,Generic
4806,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,21,2,18,18,18,21,0,0,0,18,21,0,Generic
4807,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,37,2,37,37,16,37,0,0,0,37,37,0,Generic
4808,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,47,2,23,23,9,47,0,0,0,23,47,0,Generic
4809,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0,Generic
4810,0.000007,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,18,18,18,29,0,0,0,18,29,0,Generic
4811,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,21,2,18,18,18,21,0,0,0,18,21,0,Generic
4812,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,43,43,25,43,0,0,0,44,43,0,Generic
4813,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,22,2,22,22,22,22,0,0,0,22,22,0,Generic
4814,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,21,2,16,16,9,21,0,0,0,16,21,0,Generic
4815,0.000007,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,18,18,18,29,0,0,0,18,29,0,Generic
4816,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
4817,0.000005,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,43,2,43,43,25,43,0,0,0,44,43,0,Generic
4818,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,16,16,16,31,0,0,0,16,31,0,Generic
4819,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
4820,0.000007,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,45,2,14,14,14,45,0,0,0,15,45,0,Generic
4821,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,25,25,25,34,0,0,0,25,34,0,Generic
4822,0.000009,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0,Generic
4823,0.000004,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,Generic
4824,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,25,25,25,34,0,0,0,25,34,0,Generic
4825,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,26,25,25,26,0,0,0,26,25,0,Generic
4826,0.000003,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,28,2,3,3,3,28,0,0,0,3,28,0,Generic
